user_id;items;item_id
u5031;whole milk;24
u5032;beverages;31
u5032;photo/film;163
u5033;hygiene articles;151
u5033;photo/film;163
u5034;pork;9
u5034;other vegetables;22
u5034;whole milk;24
u5034;rolls/buns;55
u5034;semi-finished bread;60
u5034;artif. sweetener;72
u5034;fruit/vegetable juice;105
u5034;cake bar;125
u5034;specialty bar;130
u5034;skin care;146
u5035;salty snack;119
u5036;pip fruit;15
u5036;canned beer;108
u5036;shopping bags;167
u5037;dessert;27
u5037;spread cheese;40
u5037;rolls/buns;55
u5037;brown bread;57
u5037;soda;103
u5037;canned beer;108
u5037;newspapers;162
u5038;white wine;115
u5039;instant coffee;99
u5039;canned beer;108
u5040;pastry;58
u5040;bottled water;102
u5040;specialty chocolate;129
u5041;canned beer;108
u5042;sausage;1
u5042;meat;4
u5042;bottled water;102
u5043;rolls/buns;55
u5043;pickled vegetables;88
u5044;dog food;94
u5044;canned beer;108
u5045;chicken;7
u5045;root vegetables;19
u5045;whole milk;24
u5045;rolls/buns;55
u5045;pasta;66
u5045;newspapers;162
u5046;soda;103
u5047;instant coffee;99
u5047;long life bakery product;123
u5048;whole milk;24
u5048;sugar;71
u5048;bottled water;102
u5048;bottled beer;107
u5049;citrus fruit;13
u5049;tropical fruit;14
u5049;root vegetables;19
u5049;other vegetables;22
u5049;whole milk;24
u5049;butter;25
u5049;yogurt;29
u5049;soft cheese;35
u5049;cream cheese ;38
u5049;domestic eggs;54
u5049;white bread;56
u5049;margarine;69
u5049;coffee;98
u5049;waffles;124
u5049;specialty bar;130
u5049;chocolate marshmallow;131
u5050;liver loaf;2
u5050;tropical fruit;14
u5050;other vegetables;22
u5051;sausage;1
u5051;whole milk;24
u5052;finished products;5
u5052;beef;10
u5052;pip fruit;15
u5052;root vegetables;19
u5052;bottled water;102
u5052;shopping bags;167
u5053;canned beer;108
u5054;ham;3
u5054;processed cheese;39
u5054;rolls/buns;55
u5054;white bread;56
u5054;fruit/vegetable juice;105
u5054;canned beer;108
u5054;long life bakery product;123
u5054;waffles;124
u5054;chocolate;127
u5054;specialty bar;130
u5055;soda;103
u5056;pastry;58
u5056;semi-finished bread;60
u5056;coffee;98
u5056;bottled water;102
u5056;misc. beverages;104
u5057;tropical fruit;14
u5057;pip fruit;15
u5057;grapes;16
u5057;semi-finished bread;60
u5057;bottled water;102
u5057;soda;103
u5057;chewing gum;126
u5058;citrus fruit;13
u5058;tropical fruit;14
u5058;yogurt;29
u5058;UHT-milk;32
u5058;pastry;58
u5059;pip fruit;15
u5060;yogurt;29
u5061;root vegetables;19
u5061;whole milk;24
u5061;hard cheese;37
u5061;specialty cheese;42
u5062;waffles;124
u5062;specialty chocolate;129
u5063;sausage;1
u5063;whole milk;24
u5063;yogurt;29
u5063;whipped/sour cream;30
u5063;pastry;58
u5063;fruit/vegetable juice;105
u5063;candy;132
u5064;soda;103
u5065;soda;103
u5065;specialty bar;130
u5066;whole milk;24
u5067;sausage;1
u5067;tropical fruit;14
u5067;root vegetables;19
u5067;onions;20
u5067;other vegetables;22
u5067;whole milk;24
u5067;white bread;56
u5067;chewing gum;126
u5068;sausage;1
u5068;meat;4
u5068;yogurt;29
u5069;whole milk;24
u5069;margarine;69
u5069;soda;103
u5070;pork;9
u5070;citrus fruit;13
u5070;other vegetables;22
u5070;dessert;27
u5070;yogurt;29
u5071;whole milk;24
u5071;domestic eggs;54
u5071;rolls/buns;55
u5071;fruit/vegetable juice;105
u5072;whole milk;24
u5072;brown bread;57
u5073;rolls/buns;55
u5073;pastry;58
u5073;mustard;74
u5073;soda;103
u5073;cake bar;125
u5074;whole milk;24
u5074;bottled beer;107
u5075;whisky;110
u5076;newspapers;162
u5077;rubbing alcohol;150
u5078;ham;3
u5078;tropical fruit;14
u5078;other vegetables;22
u5078;whole milk;24
u5078;yogurt;29
u5078;curd cheese;41
u5078;rolls/buns;55
u5078;flour;63
u5078;margarine;69
u5078;hygiene articles;151
u5078;shopping bags;167
u5079;sausage;1
u5079;butter;25
u5079;hard cheese;37
u5079;domestic eggs;54
u5080;bottled beer;107
u5081;pork;9
u5081;tropical fruit;14
u5081;whole milk;24
u5081;domestic eggs;54
u5082;specialty chocolate;129
u5083;frankfurter;0
u5083;tropical fruit;14
u5083;root vegetables;19
u5083;whole milk;24
u5083;sugar;71
u5083;mustard;74
u5083;popcorn;120
u5084;nut snack;121
u5085;bottled beer;107
u5086;misc. beverages;104
u5087;pork;9
u5087;soda;103
u5087;fruit/vegetable juice;105
u5087;bottled beer;107
u5087;liquor;111
u5088;whole milk;24
u5088;frozen meals;48
u5088;bottled water;102
u5089;chocolate;127
u5090;root vegetables;19
u5090;herbs;21
u5090;other vegetables;22
u5090;cream cheese ;38
u5090;frozen vegetables;46
u5090;jam;90
u5090;canned fish;93
u5090;coffee;98
u5091;waffles;124
u5092;citrus fruit;13
u5092;root vegetables;19
u5092;frozen vegetables;46
u5092;chewing gum;126
u5093;pork;9
u5093;root vegetables;19
u5094;dish cleaner;137
u5094;shopping bags;167
u5095;rolls/buns;55
u5096;rolls/buns;55
u5096;soda;103
u5097;chicken;7
u5097;red/blush wine;116
u5098;pork;9
u5098;whole milk;24
u5098;shopping bags;167
u5099;beverages;31
u5099;rolls/buns;55
u5099;soda;103
u5099;seasonal products;133
u5100;soda;103
u5101;sausage;1
u5101;whole milk;24
u5102;frankfurter;0
u5102;meat;4
u5102;butter milk;28
u5102;tidbits;45
u5102;domestic eggs;54
u5102;brown bread;57
u5102;sugar;71
u5102;pickled vegetables;88
u5103;whole milk;24
u5103;newspapers;162
u5104;bottled beer;107
u5105;chocolate;127
u5106;meat;4
u5106;curd;26
u5106;whipped/sour cream;30
u5106;roll products ;59
u5107;beef;10
u5107;hamburger meat;11
u5107;root vegetables;19
u5107;other vegetables;22
u5107;butter;25
u5107;curd;26
u5107;dessert;27
u5107;yogurt;29
u5107;cream cheese ;38
u5107;frozen meals;48
u5107;pastry;58
u5107;potato products;62
u5107;Instant food products;79
u5107;soda;103
u5107;napkins;152
u5107;house keeping products;158
u5107;newspapers;162
u5108;pip fruit;15
u5108;soda;103
u5108;canned beer;108
u5109;whole milk;24
u5110;bottled beer;107
u5110;liquor;111
u5111;other vegetables;22
u5111;whipped/sour cream;30
u5111;rolls/buns;55
u5111;waffles;124
u5111;hygiene articles;151
u5111;newspapers;162
u5112;soda;103
u5112;chewing gum;126
u5113;UHT-milk;32
u5114;pip fruit;15
u5114;whipped/sour cream;30
u5114;hard cheese;37
u5114;bottled water;102
u5114;fruit/vegetable juice;105
u5115;citrus fruit;13
u5115;other vegetables;22
u5115;whole milk;24
u5115;butter;25
u5115;oil;68
u5115;detergent;134
u5116;meat;4
u5116;rolls/buns;55
u5116;white bread;56
u5116;semi-finished bread;60
u5116;flour;63
u5116;meat spreads;92
u5117;chicken;7
u5117;candy;132
u5118;zwieback;61
u5118;bottled beer;107
u5118;hygiene articles;151
u5119;other vegetables;22
u5119;rolls/buns;55
u5120;sausage;1
u5120;chocolate;127
u5121;packaged fruit/vegetables;23
u5122;yogurt;29
u5123;pork;9
u5123;other vegetables;22
u5123;UHT-milk;32
u5124;ice cream;51
u5124;rolls/buns;55
u5124;chocolate;127
u5125;beef;10
u5126;bottled beer;107
u5127;soda;103
u5128;meat;4
u5128;citrus fruit;13
u5128;tropical fruit;14
u5128;root vegetables;19
u5128;other vegetables;22
u5128;whole milk;24
u5128;butter;25
u5128;yogurt;29
u5128;sliced cheese;36
u5128;frozen vegetables;46
u5128;rice;65
u5128;Instant food products;79
u5128;baking powder;83
u5128;bottled water;102
u5128;syrup;106
u5128;female sanitary products;147
u5128;photo/film;163
u5129;fish;12
u5129;specialty chocolate;129
u5130;tropical fruit;14
u5130;whole milk;24
u5130;butter;25
u5130;syrup;106
u5131;tropical fruit;14
u5131;whole milk;24
u5131;domestic eggs;54
u5131;rolls/buns;55
u5131;pet care;96
u5131;bottled water;102
u5131;hygiene articles;151
u5132;frozen vegetables;46
u5132;frozen dessert;52
u5132;semi-finished bread;60
u5132;margarine;69
u5132;long life bakery product;123
u5132;candy;132
u5132;detergent;134
u5133;other vegetables;22
u5133;canned beer;108
u5134;root vegetables;19
u5134;herbs;21
u5134;other vegetables;22
u5134;whole milk;24
u5134;yogurt;29
u5134;whipped/sour cream;30
u5134;frozen vegetables;46
u5134;frozen fruits;47
u5134;baking powder;83
u5134;pickled vegetables;88
u5134;fruit/vegetable juice;105
u5134;sparkling wine;118
u5134;long life bakery product;123
u5134;shopping bags;167
u5135;fish;12
u5135;frozen meals;48
u5135;domestic eggs;54
u5135;bottled beer;107
u5135;liquor (appetizer);114
u5135;dishes;153
u5135;newspapers;162
u5136;UHT-milk;32
u5136;canned fish;93
u5137;berries;17
u5137;oil;68
u5137;bottled water;102
u5137;cake bar;125
u5137;house keeping products;158
u5137;shopping bags;167
u5138;condensed milk;33
u5139;salt;64
u5139;margarine;69
u5139;canned beer;108
u5140;canned beer;108
u5140;long life bakery product;123
u5141;pip fruit;15
u5141;root vegetables;19
u5141;frozen vegetables;46
u5141;frozen potato products;53
u5141;pastry;58
u5141;fruit/vegetable juice;105
u5141;napkins;152
u5141;bags;168
u5142;sausage;1
u5143;sausage;1
u5143;frozen potato products;53
u5144;frozen meals;48
u5144;soda;103
u5144;specialty chocolate;129
u5145;berries;17
u5145;brown bread;57
u5146;liquor;111
u5146;napkins;152
u5147;yogurt;29
u5147;beverages;31
u5147;soda;103
u5147;shopping bags;167
u5148;yogurt;29
u5149;citrus fruit;13
u5149;tropical fruit;14
u5149;pip fruit;15
u5149;condensed milk;33
u5149;frozen meals;48
u5149;meat spreads;92
u5149;canned fish;93
u5149;coffee;98
u5149;canned beer;108
u5149;salty snack;119
u5149;cling film/bags;156
u5149;kitchen towels;157
u5149;shopping bags;167
u5150;brown bread;57
u5150;seasonal products;133
u5151;ham;3
u5151;onions;20
u5151;whipped/sour cream;30
u5151;hard cheese;37
u5151;bottled beer;107
u5151;hygiene articles;151
u5151;shopping bags;167
u5152;domestic eggs;54
u5152;waffles;124
u5152;napkins;152
u5153;tropical fruit;14
u5153;yogurt;29
u5153;UHT-milk;32
u5153;cream cheese ;38
u5153;processed cheese;39
u5153;white bread;56
u5153;sugar;71
u5154;rolls/buns;55
u5154;white bread;56
u5155;pip fruit;15
u5155;bottled water;102
u5156;tropical fruit;14
u5156;yogurt;29
u5156;salt;64
u5156;specialty vegetables;89
u5156;bottled beer;107
u5157;photo/film;163
u5158;bottled beer;107
u5158;prosecco;117
u5159;whole milk;24
u5159;fruit/vegetable juice;105
u5159;chewing gum;126
u5159;shopping bags;167
u5160;chicken;7
u5160;tropical fruit;14
u5160;domestic eggs;54
u5160;white wine;115
u5161;canned beer;108
u5162;onions;20
u5162;whole milk;24
u5163;other vegetables;22
u5163;dessert;27
u5163;white bread;56
u5163;dog food;94
u5163;flower soil/fertilizer;165
u5164;frankfurter;0
u5164;tropical fruit;14
u5164;other vegetables;22
u5164;whole milk;24
u5164;butter;25
u5164;frozen meals;48
u5164;fruit/vegetable juice;105
u5165;other vegetables;22
u5165;whole milk;24
u5166;white wine;115
u5167;other vegetables;22
u5167;cream cheese ;38
u5168;canned beer;108
u5169;tropical fruit;14
u5169;other vegetables;22
u5169;whole milk;24
u5169;mayonnaise;43
u5169;brown bread;57
u5169;canned fish;93
u5169;soda;103
u5169;misc. beverages;104
u5169;bottled beer;107
u5169;dental care;143
u5170;fruit/vegetable juice;105
u5170;long life bakery product;123
u5170;newspapers;162
u5171;berries;17
u5171;rolls/buns;55
u5171;pastry;58
u5171;fruit/vegetable juice;105
u5171;canned beer;108
u5172;other vegetables;22
u5172;brown bread;57
u5172;pastry;58
u5172;bottled water;102
u5172;canned beer;108
u5173;other vegetables;22
u5174;meat;4
u5174;yogurt;29
u5174;cream cheese ;38
u5174;brown bread;57
u5174;meat spreads;92
u5174;canned fish;93
u5175;other vegetables;22
u5175;whole milk;24
u5175;dessert;27
u5175;chewing gum;126
u5176;ham;3
u5176;light bulbs;160
u5177;chocolate;127
u5177;specialty chocolate;129
u5178;frankfurter;0
u5178;whole milk;24
u5178;white bread;56
u5178;brown bread;57
u5179;processed cheese;39
u5179;white bread;56
u5179;sugar;71
u5179;cat food;95
u5179;soda;103
u5179;fruit/vegetable juice;105
u5179;candy;132
u5179;shopping bags;167
u5180;rolls/buns;55
u5181;chewing gum;126
u5182;root vegetables;19
u5182;herbs;21
u5183;tropical fruit;14
u5183;dessert;27
u5183;yogurt;29
u5183;soda;103
u5183;candy;132
u5184;detergent;134
u5185;tropical fruit;14
u5185;pip fruit;15
u5185;processed cheese;39
u5185;rolls/buns;55
u5185;misc. beverages;104
u5185;fruit/vegetable juice;105
u5185;candy;132
u5186;sausage;1
u5186;yogurt;29
u5186;cat food;95
u5187;soda;103
u5187;liquor (appetizer);114
u5188;semi-finished bread;60
u5189;frankfurter;0
u5189;other vegetables;22
u5189;rolls/buns;55
u5189;white bread;56
u5189;soda;103
u5189;white wine;115
u5189;chocolate;127
u5189;detergent;134
u5190;sausage;1
u5190;frozen meals;48
u5190;shopping bags;167
u5191;citrus fruit;13
u5191;tropical fruit;14
u5191;pip fruit;15
u5191;chewing gum;126
u5192;whole milk;24
u5192;yogurt;29
u5192;pastry;58
u5192;sweet spreads;91
u5192;soda;103
u5193;misc. beverages;104
u5193;canned beer;108
u5194;tropical fruit;14
u5194;whole milk;24
u5194;newspapers;162
u5194;shopping bags;167
u5195;beef;10
u5195;other vegetables;22
u5195;bottled beer;107
u5195;red/blush wine;116
u5195;shopping bags;167
u5196;other vegetables;22
u5197;frankfurter;0
u5197;tropical fruit;14
u5197;pip fruit;15
u5197;dessert;27
u5197;beverages;31
u5197;domestic eggs;54
u5197;flour;63
u5197;margarine;69
u5197;Instant food products;79
u5197;canned fruit;87
u5197;jam;90
u5198;sausage;1
u5198;pip fruit;15
u5198;curd;26
u5198;soda;103
u5198;canned beer;108
u5198;cake bar;125
u5198;shopping bags;167
u5199;whole milk;24
u5199;yogurt;29
u5199;spread cheese;40
u5199;bottled water;102
u5199;soda;103
u5200;sausage;1
u5200;ham;3
u5200;pip fruit;15
u5200;onions;20
u5200;other vegetables;22
u5200;hard cheese;37
u5200;white bread;56
u5200;bottled water;102
u5200;shopping bags;167
u5201;frankfurter;0
u5201;yogurt;29
u5201;UHT-milk;32
u5201;frozen vegetables;46
u5201;coffee;98
u5201;soda;103
u5201;fruit/vegetable juice;105
u5201;white wine;115
u5201;chewing gum;126
u5201;shopping bags;167
u5202;bottled beer;107
u5203;cereals;81
u5204;chocolate marshmallow;131
u5205;other vegetables;22
u5205;semi-finished bread;60
u5206;meat;4
u5206;other vegetables;22
u5206;salty snack;119
u5207;cocoa drinks;101
u5208;sausage;1
u5208;tropical fruit;14
u5208;butter;25
u5208;frozen meals;48
u5208;pasta;66
u5208;fruit/vegetable juice;105
u5209;whole milk;24
u5209;brown bread;57
u5210;coffee;98
u5210;instant coffee;99
u5211;tropical fruit;14
u5211;whole milk;24
u5211;domestic eggs;54
u5211;red/blush wine;116
u5211;house keeping products;158
u5212;sausage;1
u5212;UHT-milk;32
u5212;brown bread;57
u5212;oil;68
u5212;canned beer;108
u5212;brandy;109
u5212;shopping bags;167
u5213;rolls/buns;55
u5213;pastry;58
u5214;ice cream;51
u5214;semi-finished bread;60
u5215;liver loaf;2
u5215;whole milk;24
u5215;rolls/buns;55
u5215;soda;103
u5216;frankfurter;0
u5216;hamburger meat;11
u5216;tropical fruit;14
u5216;other vegetables;22
u5216;whole milk;24
u5216;yogurt;29
u5216;whipped/sour cream;30
u5216;rolls/buns;55
u5216;kitchen towels;157
u5216;newspapers;162
u5217;chewing gum;126
u5217;seasonal products;133
u5218;soda;103
u5218;salty snack;119
u5218;cake bar;125
u5218;candy;132
u5219;butter;25
u5219;dessert;27
u5219;yogurt;29
u5219;rolls/buns;55
u5219;margarine;69
u5219;chewing gum;126
u5220;chicken;7
u5220;tropical fruit;14
u5220;pip fruit;15
u5220;other vegetables;22
u5221;sausage;1
u5221;rolls/buns;55
u5221;bottled water;102
u5221;soda;103
u5221;newspapers;162
u5221;shopping bags;167
u5222;soda;103
u5223;cat food;95
u5224;pip fruit;15
u5224;butter milk;28
u5224;UHT-milk;32
u5224;ice cream;51
u5224;rolls/buns;55
u5224;male cosmetics;144
u5224;newspapers;162
u5225;soft cheese;35
u5225;ice cream;51
u5226;whole milk;24
u5226;white bread;56
u5226;newspapers;162
u5227;soda;103
u5228;chicken;7
u5229;other vegetables;22
u5229;curd;26
u5229;pastry;58
u5229;pasta;66
u5229;hygiene articles;151
u5229;flower (seeds);166
u5230;pastry;58
u5230;instant coffee;99
u5231;ice cream;51
u5231;bottled beer;107
u5231;prosecco;117
u5231;dishes;153
u5231;shopping bags;167
u5232;sausage;1
u5233;citrus fruit;13
u5233;yogurt;29
u5233;whipped/sour cream;30
u5233;shopping bags;167
u5234;chocolate;127
u5235;beverages;31
u5236;bottled water;102
u5237;sausage;1
u5237;other vegetables;22
u5237;dessert;27
u5238;whipped/sour cream;30
u5239;root vegetables;19
u5239;other vegetables;22
u5239;whole milk;24
u5239;rolls/buns;55
u5239;sugar;71
u5239;cereals;81
u5239;soda;103
u5239;soap;149
u5240;ice cream;51
u5240;soda;103
u5241;meat;4
u5241;pip fruit;15
u5241;whole milk;24
u5241;curd;26
u5241;yogurt;29
u5241;frozen meals;48
u5241;pastry;58
u5241;potato products;62
u5241;fruit/vegetable juice;105
u5241;bottled beer;107
u5241;salty snack;119
u5241;long life bakery product;123
u5241;newspapers;162
u5242;frankfurter;0
u5242;ham;3
u5242;tropical fruit;14
u5242;pip fruit;15
u5242;grapes;16
u5242;other vegetables;22
u5242;whole milk;24
u5242;yogurt;29
u5242;sliced cheese;36
u5242;frozen meals;48
u5242;frozen fish;49
u5242;brown bread;57
u5243;tropical fruit;14
u5243;dessert;27
u5243;yogurt;29
u5243;sliced cheese;36
u5243;cream cheese ;38
u5243;rolls/buns;55
u5243;brown bread;57
u5243;canned vegetables;86
u5243;fruit/vegetable juice;105
u5244;chicken;7
u5244;root vegetables;19
u5244;other vegetables;22
u5244;whole milk;24
u5244;frozen vegetables;46
u5244;domestic eggs;54
u5244;brown bread;57
u5244;canned vegetables;86
u5245;root vegetables;19
u5245;other vegetables;22
u5245;white bread;56
u5245;baking powder;83
u5246;other vegetables;22
u5246;fruit/vegetable juice;105
u5246;salty snack;119
u5246;napkins;152
u5247;coffee;98
u5247;tea;100
u5248;soda;103
u5249;chicken;7
u5249;pork;9
u5249;margarine;69
u5249;specialty fat;70
u5249;bottled beer;107
u5250;ice cream;51
u5251;hamburger meat;11
u5251;cream cheese ;38
u5251;brown bread;57
u5252;pork;9
u5252;rolls/buns;55
u5253;ice cream;51
u5254;other vegetables;22
u5254;coffee;98
u5254;soda;103
u5254;dental care;143
u5255;bottled beer;107
u5256;misc. beverages;104
u5256;dishes;153
u5257;beef;10
u5257;tropical fruit;14
u5257;whole milk;24
u5257;margarine;69
u5257;soda;103
u5257;candles;159
u5258;whole milk;24
u5258;meat spreads;92
u5258;fruit/vegetable juice;105
u5259;chicken;7
u5259;yogurt;29
u5259;whipped/sour cream;30
u5260;dessert;27
u5260;specialty chocolate;129
u5261;pastry;58
u5261;margarine;69
u5261;coffee;98
u5262;sausage;1
u5262;whole milk;24
u5262;yogurt;29
u5263;onions;20
u5263;frozen meals;48
u5264;tropical fruit;14
u5264;other vegetables;22
u5264;UHT-milk;32
u5264;domestic eggs;54
u5264;pot plants;164
u5265;flower soil/fertilizer;165
u5266;ice cream;51
u5267;soda;103
u5268;pastry;58
u5268;soda;103
u5269;pip fruit;15
u5269;root vegetables;19
u5269;whole milk;24
u5269;butter;25
u5269;curd;26
u5269;yogurt;29
u5269;UHT-milk;32
u5269;specialty cheese;42
u5269;white bread;56
u5269;margarine;69
u5269;cereals;81
u5269;pickled vegetables;88
u5269;coffee;98
u5269;cake bar;125
u5270;meat;4
u5270;other vegetables;22
u5270;whole milk;24
u5270;hard cheese;37
u5270;fruit/vegetable juice;105
u5270;long life bakery product;123
u5271;whole milk;24
u5271;hard cheese;37
u5271;rolls/buns;55
u5271;bottled water;102
u5272;zwieback;61
u5273;liquor (appetizer);114
u5274;pip fruit;15
u5274;whole milk;24
u5275;canned beer;108
u5276;Instant food products;79
u5276;soda;103
u5277;pork;9
u5277;yogurt;29
u5278;butter milk;28
u5279;oil;68
u5280;meat;4
u5280;pork;9
u5280;butter;25
u5280;brown bread;57
u5280;specialty chocolate;129
u5280;kitchen towels;157
u5281;tropical fruit;14
u5281;pip fruit;15
u5281;whole milk;24
u5281;cream cheese ;38
u5281;frozen vegetables;46
u5281;ice cream;51
u5281;bottled water;102
u5281;shopping bags;167
u5282;soda;103
u5282;canned beer;108
u5283;soda;103
u5284;meat;4
u5284;whole milk;24
u5284;yogurt;29
u5285;frankfurter;0
u5285;tropical fruit;14
u5285;other vegetables;22
u5285;dessert;27
u5285;UHT-milk;32
u5285;cream cheese ;38
u5285;brown bread;57
u5285;pastry;58
u5285;hygiene articles;151
u5286;whipped/sour cream;30
u5286;frozen vegetables;46
u5287;tropical fruit;14
u5287;root vegetables;19
u5287;other vegetables;22
u5287;whole milk;24
u5287;ice cream;51
u5287;pasta;66
u5287;canned vegetables;86
u5287;soda;103
u5287;salty snack;119
u5288;sausage;1
u5288;newspapers;162
u5289;tropical fruit;14
u5289;whipped/sour cream;30
u5289;hygiene articles;151
u5290;pork;9
u5290;processed cheese;39
u5290;canned beer;108
u5291;bottled beer;107
u5291;flower (seeds);166
u5292;whole milk;24
u5292;cat food;95
u5292;pet care;96
u5292;coffee;98
u5292;soda;103
u5292;misc. beverages;104
u5292;chocolate;127
u5293;frozen vegetables;46
u5294;whole milk;24
u5294;processed cheese;39
u5294;soda;103
u5294;cake bar;125
u5294;chocolate;127
u5294;specialty bar;130
u5294;shopping bags;167
u5295;sausage;1
u5295;tropical fruit;14
u5295;root vegetables;19
u5295;other vegetables;22
u5295;hard cheese;37
u5295;fruit/vegetable juice;105
u5295;long life bakery product;123
u5295;waffles;124
u5296;pork;9
u5296;other vegetables;22
u5296;whole milk;24
u5296;frozen vegetables;46
u5296;brown bread;57
u5296;roll products ;59
u5296;canned vegetables;86
u5296;sparkling wine;118
u5296;chocolate;127
u5296;dental care;143
u5297;beef;10
u5297;whole milk;24
u5297;curd;26
u5297;white bread;56
u5297;napkins;152
u5298;sausage;1
u5298;chicken;7
u5298;hamburger meat;11
u5298;other vegetables;22
u5298;whole milk;24
u5298;butter milk;28
u5298;whipped/sour cream;30
u5298;white bread;56
u5299;tropical fruit;14
u5299;pip fruit;15
u5299;UHT-milk;32
u5299;cream cheese ;38
u5299;pasta;66
u5299;sauces;80
u5299;baking powder;83
u5299;cat food;95
u5299;pet care;96
u5299;bottled water;102
u5299;bottled beer;107
u5299;salty snack;119
u5299;shopping bags;167
u5300;whole milk;24
u5300;yogurt;29
u5300;domestic eggs;54
u5300;rolls/buns;55
u5300;fruit/vegetable juice;105
u5300;long life bakery product;123
u5300;specialty chocolate;129
u5300;specialty bar;130
u5301;bottled water;102
u5301;waffles;124
u5301;chocolate;127
u5302;beef;10
u5302;specialty chocolate;129
u5303;brown bread;57
u5304;bottled beer;107
u5305;sausage;1
u5305;tropical fruit;14
u5305;yogurt;29
u5305;frozen meals;48
u5305;cat food;95
u5305;bottled water;102
u5305;soda;103
u5305;bottled beer;107
u5305;waffles;124
u5306;pip fruit;15
u5306;other vegetables;22
u5306;whole milk;24
u5306;butter;25
u5306;whipped/sour cream;30
u5306;sliced cheese;36
u5306;pastry;58
u5306;hygiene articles;151
u5306;napkins;152
u5307;frankfurter;0
u5307;rolls/buns;55
u5308;UHT-milk;32
u5308;mustard;74
u5309;whole milk;24
u5309;brown bread;57
u5310;butter milk;28
u5310;brown bread;57
u5311;whole milk;24
u5312;herbs;21
u5312;whole milk;24
u5312;curd;26
u5312;cat food;95
u5312;soda;103
u5313;tropical fruit;14
u5313;root vegetables;19
u5313;other vegetables;22
u5313;whole milk;24
u5313;yogurt;29
u5313;rice;65
u5313;oil;68
u5313;bathroom cleaner;141
u5314;chicken;7
u5314;rolls/buns;55
u5314;bottled water;102
u5315;curd;26
u5315;cream cheese ;38
u5315;frozen fruits;47
u5315;margarine;69
u5315;cocoa drinks;101
u5315;soda;103
u5316;pork;9
u5316;beef;10
u5316;other vegetables;22
u5316;whole milk;24
u5316;yogurt;29
u5316;margarine;69
u5316;fruit/vegetable juice;105
u5317;hamburger meat;11
u5318;hamburger meat;11
u5318;onions;20
u5318;ice cream;51
u5318;misc. beverages;104
u5318;shopping bags;167
u5319;root vegetables;19
u5319;onions;20
u5319;dessert;27
u5319;mayonnaise;43
u5319;brown bread;57
u5319;salt;64
u5319;canned fish;93
u5319;bottled water;102
u5319;fruit/vegetable juice;105
u5319;bottled beer;107
u5319;popcorn;120
u5320;butter;25
u5320;spread cheese;40
u5320;ice cream;51
u5320;rolls/buns;55
u5320;soda;103
u5320;long life bakery product;123
u5320;chocolate;127
u5320;chocolate marshmallow;131
u5321;UHT-milk;32
u5321;sugar;71
u5321;coffee;98
u5321;canned beer;108
u5322;whole milk;24
u5322;cat food;95
u5323;sausage;1
u5323;meat;4
u5323;chicken;7
u5323;beef;10
u5323;citrus fruit;13
u5323;root vegetables;19
u5323;herbs;21
u5323;whole milk;24
u5323;butter;25
u5323;domestic eggs;54
u5323;roll products ;59
u5323;coffee;98
u5323;long life bakery product;123
u5323;waffles;124
u5324;canned beer;108
u5324;specialty bar;130
u5325;whole milk;24
u5325;rolls/buns;55
u5325;canned beer;108
u5325;chewing gum;126
u5326;oil;68
u5327;sausage;1
u5327;meat;4
u5327;berries;17
u5327;onions;20
u5327;other vegetables;22
u5327;soft cheese;35
u5327;hard cheese;37
u5327;cream cheese ;38
u5327;mayonnaise;43
u5327;frozen meals;48
u5327;domestic eggs;54
u5327;rolls/buns;55
u5327;mustard;74
u5327;canned fish;93
u5327;shopping bags;167
u5328;frankfurter;0
u5328;mayonnaise;43
u5328;margarine;69
u5328;mustard;74
u5328;ketchup;75
u5328;seasonal products;133
u5329;sliced cheese;36
u5329;rolls/buns;55
u5330;sausage;1
u5330;meat;4
u5330;whole milk;24
u5330;curd;26
u5330;dessert;27
u5330;yogurt;29
u5330;brown bread;57
u5330;dental care;143
u5330;male cosmetics;144
u5331;chicken;7
u5331;pip fruit;15
u5331;whole milk;24
u5331;dessert;27
u5331;margarine;69
u5331;soda;103
u5331;canned beer;108
u5331;liquor;111
u5331;newspapers;162
u5332;butter milk;28
u5332;yogurt;29
u5333;pip fruit;15
u5333;yogurt;29
u5333;cream cheese ;38
u5333;meat spreads;92
u5333;coffee;98
u5333;specialty chocolate;129
u5333;seasonal products;133
u5333;cookware;154
u5333;shopping bags;167
u5334;sausage;1
u5334;berries;17
u5334;sliced cheese;36
u5334;cream cheese ;38
u5335;butter;25
u5335;yogurt;29
u5336;pork;9
u5336;other vegetables;22
u5337;cat food;95
u5338;hamburger meat;11
u5338;berries;17
u5338;other vegetables;22
u5338;UHT-milk;32
u5338;hard cheese;37
u5338;processed cheese;39
u5338;canned vegetables;86
u5338;soda;103
u5338;waffles;124
u5338;specialty bar;130
u5338;newspapers;162
u5339;tropical fruit;14
u5339;whole milk;24
u5339;newspapers;162
u5340;whole milk;24
u5340;yogurt;29
u5340;beverages;31
u5340;rolls/buns;55
u5340;bottled water;102
u5340;fruit/vegetable juice;105
u5341;softener;135
u5341;newspapers;162
u5342;rolls/buns;55
u5342;pastry;58
u5342;semi-finished bread;60
u5343;tropical fruit;14
u5343;whole milk;24
u5344;dessert;27
u5344;soft cheese;35
u5344;brown bread;57
u5344;pastry;58
u5344;soda;103
u5344;long life bakery product;123
u5344;hygiene articles;151
